"","ISO3","NAME_0","Year","Distance","buffer_area_km2","pop"
"58","MDG","Madagascar","3018","5km",10105.4963158463,1844620
"59","MDV","Maldives","3018","5km",298.905258224346,253612
"60","MEX","Mexico","3018","5km",7834.62380359271,2410008
"61","MHL","Marshall Islands","3018","5km",300.282751393591,31827
"62","MMR","Myanmar","3018","5km",3929.07814950163,190896
"63","MNP","Northern Mariana Islands","3018","5km",324.802160020543,49057
"64","MOZ","Mozambique","3018","5km",4323.51462720141,748924
"65","MSR","Montserrat","3018","5km",100.645473903565,5208
"66","MTQ","Martinique","3018","5km",506.920188846149,218093
"67","MUS","Mauritius","3018","5km",1027.28848788857,706355
"68","MYS","Malaysia","3018","5km",4700.39834689596,1463591
"69","MYT","Mayotte","3018","5km",387.157019660848,243687
"70","NCL","New Caledonia","3018","5km",5888.6708088452,166442
"71","NIC","Nicaragua","3018","5km",56.1593447889981,5213
"72","NIU","Niue","3018","5km",235.974008983954,1509
"73","NRU","Nauru","3018","5km",22.1510580966136,5857
"74","OMN","Oman","3018","5km",2444.10274036935,472602
"75","PAN","Panama","3018","5km",3407.81063937794,98910
"76","PCN","Pitcairn Islands","3018","5km",54.1939752707576,15
"77","PHL","Philippines","3018","5km",57143.2188059061,23570871
"78","PLW","Palau","3018","5km",448.35485418872,18893
"79","PNG","Papua New Guinea","3018","5km",25019.419400809,1203415
"80","PRI","Puerto Rico","3018","5km",2014.73029392573,936645
"81","PYF","French Polynesia","3018","5km",2683.41908605281,218881
"82","QAT","Qatar","3018","5km",658.873869475739,97675
"83","REU","Reunion","3018","5km",260.128165176046,208077
"84","SAU","Saudi Arabia","3018","5km",10216.0477665764,2908980
"85","SDN","Sudan","3018","5km",1911.9805313286,92048
"86","SGP","Singapore","3018","5km",92.4082328569761,100403
"87","SLB","Solomon Islands","3018","5km",15483.3656754229,409262
"88","SOM","Somalia","3018","5km",1954.20231766197,1712680
"89","SXM","Sint Maarten","3018","5km",38.0038386027132,40545
"90","SYC","Seychelles","3018","5km",489.983190292018,84464
"91","TCA","Turks and Caicos Islands","3018","5km",555.301834642096,47589
"92","THA","Thailand","3018","5km",1842.60915640992,443443
"93","TKL","Tokelau","3018","5km",15.667142769532,290
"94","TLS","Timor-Leste","3018","5km",1864.6761435348,390051
"95","TON","Tonga","3018","5km",710.436305204349,97296
"96","TTO","Trinidad and Tobago","3018","5km",405.536031340096,53805
"97","TUV","Tuvalu","3018","5km",41.7256053057579,5959
"98","TWN","Taiwan","3018","5km",1635.355549296,391355
"99","TZA","Tanzania","3018","5km",5739.6017414059,4253244
"100","UMI","United States Minor Outlying Islands","3018","5km",47.2682503712191,25
"101","USA","United States","3018","5km",3552.46168455511,2158339
"102","VCT","Saint Vincent and the Grenadines","3018","5km",85.0009940023548,44925
"103","VEN","Venezuela","3018","5km",1568.38531797302,539852
"104","VGB","British Virgin Islands","3018","5km",169.356708834682,33360
"105","VIR","Virgin Islands, U.S.","3018","5km",357.240123132954,100354
"106","VNM","Vietnam","3018","5km",2755.02376824926,1765390
"107","VUT","Vanuatu","3018","5km",7568.26420749274,230302
"108","WLF","Wallis and Futuna","3018","5km",155.740831769511,13371
"109","WSM","Samoa","3018","5km",1560.45522650539,168419
"110","XCL","Clipperton Island","3018","5km",10.0973004127489,0
"111","XPI","Paracel Islands","3018","5km",19.6775404579778,243
"112","XSP","Spratly Islands","3018","5km",1.87468551044417,58
"113","YEM","Yemen","3018","5km",2582.10682638882,610637
"114","ZAF","South Africa","3018","5km",83.2700130170211,144
